product_id,product_name,category,price,stock_quantity,brand,rating,date_added,merchant_id,tags,details,content
P518,Media Rich,Wearables,203.53,36,"Miller, Yang and Johnson",4.0,2024-04-03,M190,"['age', 'company', 'everybody']","{'display_type': 'AMOLED', 'battery_life': '38 hours', 'connectivity': 'Wi-Fi', 'sensors': ['Accelerometer'], 'water_resistance': 'IP67', 'compatibility': 'iOS'}","Media Rich Wearables age company everybody Miller, Yang and Johnson AMOLED 38 hours Wi-Fi ['Accelerometer'] IP67 iOS"
P519,Condition Particularly,Sports & Outdoors,201.36,125,Bass LLC,3.4,2024-03-02,M190,"['night', 'the', 'effect']","{'material': 'Polyester', 'dimensions': '73x29 inches', 'thickness': '7mm', 'weight': '2.6 lbs', 'color': 'Green', 'waterproof': False}",Condition Particularly Sports & Outdoors night the effect Bass LLC Polyester 73x29 inches 7mm 2.6 lbs Green False
P520,Position Also,Sports & Outdoors,126.28,397,Smith and Sons,3.3,2024-03-27,M156,"['happy', 'expert', 'onto']","{'material': 'Rubber', 'dimensions': '71x21 inches', 'thickness': '8mm', 'weight': '1.2 lbs', 'color': 'Black', 'waterproof': False}",Position Also Sports & Outdoors happy expert onto Smith and Sons Rubber 71x21 inches 8mm 1.2 lbs Black False
P521,Deal Sound,Electronics,122.76,490,Taylor-Collins,3.1,2024-04-28,M117,"['from', 'leave', 'morning']","{'battery_life': '9 hours', 'charging_time': '1 hours', 'connectivity': 'Wi-Fi', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX4'}",Deal Sound Electronics from leave morning Taylor-Collins 9 hours 1 hours Wi-Fi Passive IPX4
P522,Career Just,Wearables,92.0,116,"Vincent, Rivera and Gomez",4.5,2024-04-07,M111,"['but', 'loss', 'people']","{'display_type': 'AMOLED', 'battery_life': '18 hours', 'connectivity': 'Bluetooth 5.1', 'sensors': ['Gyroscope'], 'water_resistance': 'IP67', 'compatibility': 'iOS'}","Career Just Wearables but loss people Vincent, Rivera and Gomez AMOLED 18 hours Bluetooth 5.1 ['Gyroscope'] IP67 iOS"
P523,Everyone Article,Beverages,40.1,280,Velazquez-Warren,4.1,2024-07-06,M135,"['likely', 'site', 'player']","{'flavor': 'Green Tea', 'ingredients': ['Ginger'], 'weight': '234g', 'origin': 'Japan', 'packaging': 'Bag', 'shelf_life': '18 months'}",Everyone Article Beverages likely site player Velazquez-Warren Green Tea ['Ginger'] 234g Japan Bag 18 months
P524,Trade Either,Beverages,142.3,406,Walker LLC,3.7,2024-04-28,M167,"['sign', 'oil', 'make']","{'flavor': 'Chamomile', 'ingredients': ['Tea leaves'], 'weight': '253g', 'origin': 'Japan', 'packaging': 'Bag', 'shelf_life': '13 months'}",Trade Either Beverages sign oil make Walker LLC Chamomile ['Tea leaves'] 253g Japan Bag 13 months
P525,Simply It,Sports & Outdoors,292.12,369,"Lowe, Larson and Alexander",4.0,2024-09-10,M118,"['partner', 'approach', 'account']","{'material': 'Foam', 'dimensions': '65x26 inches', 'thickness': '9mm', 'weight': '1.4 lbs', 'color': 'Blue', 'waterproof': True}","Simply It Sports & Outdoors partner approach account Lowe, Larson and Alexander Foam 65x26 inches 9mm 1.4 lbs Blue True"
P526,Collection Mrs,Beverages,181.16,376,Gomez Inc,4.0,2024-03-27,M197,"['with', 'owner', 'television']","{'flavor': 'Chamomile', 'ingredients': ['Mint'], 'weight': '441g', 'origin': 'China', 'packaging': 'Bag', 'shelf_life': '17 months'}",Collection Mrs Beverages with owner television Gomez Inc Chamomile ['Mint'] 441g China Bag 17 months
P527,Include Put,Beverages,42.71,241,Jackson-Fernandez,3.7,2024-06-26,M194,"['common', 'community', 'life']","{'flavor': 'Green Tea', 'ingredients': ['Mint'], 'weight': '422g', 'origin': 'India', 'packaging': 'Box', 'shelf_life': '12 months'}",Include Put Beverages common community life Jackson-Fernandez Green Tea ['Mint'] 422g India Box 12 months
P528,Central Why,Sports & Outdoors,70.73,260,"Johnson, Oneill and Brown",4.7,2024-04-03,M183,"['describe', 'adult', 'pick']","{'material': 'Polyester', 'dimensions': '76x27 inches', 'thickness': '9mm', 'weight': '1.7 lbs', 'color': 'Black', 'waterproof': False}","Central Why Sports & Outdoors describe adult pick Johnson, Oneill and Brown Polyester 76x27 inches 9mm 1.7 lbs Black False"
P529,Final Serve,Books,89.12,383,Tucker-Lewis,3.5,2024-10-05,M143,"['job', 'role', 'already']","{'title': 'Save number.', 'author': 'Edward Smith', 'release_year': 2015, 'published_year': 2002, 'number_of_pages': 778, 'ISBN': '978-1-162-81849-8', 'language': 'German', 'genre': 'Mystery'}",Final Serve Books job role already Tucker-Lewis Save number. Edward Smith 2015 2002 778 978-1-162-81849-8 German Mystery
P530,Environmental Table,Books,265.03,399,"Yang, Fuller and Trujillo",4.8,2024-08-07,M159,"['capital', 'major', 'watch']","{'title': 'Top option window.', 'author': 'Michael Weiss', 'release_year': 2006, 'published_year': 2018, 'number_of_pages': 202, 'ISBN': '978-0-362-70607-9', 'language': 'German', 'genre': 'Fiction'}","Environmental Table Books capital major watch Yang, Fuller and Trujillo Top option window. Michael Weiss 2006 2018 202 978-0-362-70607-9 German Fiction"
P531,Particularly Institution,Sports & Outdoors,36.91,160,Casey LLC,3.3,2024-11-10,M126,"['go', 'little', 'rest']","{'material': 'Rubber', 'dimensions': '77x24 inches', 'thickness': '6mm', 'weight': '1.0 lbs', 'color': 'Blue', 'waterproof': True}",Particularly Institution Sports & Outdoors go little rest Casey LLC Rubber 77x24 inches 6mm 1.0 lbs Blue True
P532,Image How,Beverages,266.73,27,"Kelley, Thompson and Howe",3.5,2024-09-21,M161,"['window', 'fish', 'red']","{'flavor': 'Green Tea', 'ingredients': ['Honey'], 'weight': '462g', 'origin': 'China', 'packaging': 'Box', 'shelf_life': '21 months'}","Image How Beverages window fish red Kelley, Thompson and Howe Green Tea ['Honey'] 462g China Box 21 months"
P533,Seem Step,Beverages,232.98,84,Winters-Douglas,4.7,2024-04-03,M149,"['light', 'stay', 'line']","{'flavor': 'Chamomile', 'ingredients': ['Honey'], 'weight': '158g', 'origin': 'India', 'packaging': 'Box', 'shelf_life': '9 months'}",Seem Step Beverages light stay line Winters-Douglas Chamomile ['Honey'] 158g India Box 9 months
P534,Until More,Books,105.07,212,Schwartz-Davis,3.8,2024-07-21,M105,"['figure', 'magazine', 'after']","{'title': 'Camera shoulder audience.', 'author': 'John Wiggins', 'release_year': 2013, 'published_year': 2011, 'number_of_pages': 752, 'ISBN': '978-0-323-95175-3', 'language': 'Spanish', 'genre': 'Fiction'}",Until More Books figure magazine after Schwartz-Davis Camera shoulder audience. John Wiggins 2013 2011 752 978-0-323-95175-3 Spanish Fiction
P535,Pick Full,Sports & Outdoors,31.31,302,"Greene, Santiago and Webster",3.1,2024-10-20,M131,"['game', 'kitchen', 'ask']","{'material': 'Foam', 'dimensions': '73x29 inches', 'thickness': '10mm', 'weight': '1.8 lbs', 'color': 'Black', 'waterproof': False}","Pick Full Sports & Outdoors game kitchen ask Greene, Santiago and Webster Foam 73x29 inches 10mm 1.8 lbs Black False"
P536,Century Attack,Books,283.36,28,"Freeman, Andrews and George",3.9,2024-07-30,M125,"['improve', 'reason', 'item']","{'title': 'Religious.', 'author': 'Kristy Herring', 'release_year': 2023, 'published_year': 2020, 'number_of_pages': 352, 'ISBN': '978-1-4437-9916-4', 'language': 'German', 'genre': 'Science'}","Century Attack Books improve reason item Freeman, Andrews and George Religious. Kristy Herring 2023 2020 352 978-1-4437-9916-4 German Science"
P537,Low As,Sports & Outdoors,35.25,419,Burnett-Montgomery,3.6,2024-10-07,M200,"['clearly', 'wide', 'administration']","{'material': 'Foam', 'dimensions': '66x27 inches', 'thickness': '8mm', 'weight': '3.0 lbs', 'color': 'Green', 'waterproof': False}",Low As Sports & Outdoors clearly wide administration Burnett-Montgomery Foam 66x27 inches 8mm 3.0 lbs Green False
P538,On Would,Electronics,223.5,377,"Castillo, Thomas and Morrison",3.6,2024-07-26,M117,"['close', 'house', 'hot']","{'battery_life': '9 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX5'}","On Would Electronics close house hot Castillo, Thomas and Morrison 9 hours 1 hours Bluetooth 5.0 Passive IPX5"
P539,Happy Economy,Electronics,9.6,269,Reilly-Martinez,4.7,2024-02-24,M171,"['but', 'debate', 'line']","{'battery_life': '15 hours', 'charging_time': '3 hours', 'connectivity': 'Wi-Fi', 'noise_cancellation': 'Active', 'water_resistance': 'IPX7'}",Happy Economy Electronics but debate line Reilly-Martinez 15 hours 3 hours Wi-Fi Active IPX7
P540,Image Lot,Books,56.29,486,Strickland LLC,3.3,2024-04-11,M109,"['inside', 'card', 'cultural']","{'title': 'Degree under.', 'author': 'Brandy Martin', 'release_year': 2021, 'published_year': 2019, 'number_of_pages': 673, 'ISBN': '978-0-9701179-4-6', 'language': 'German', 'genre': 'Non-Fiction'}",Image Lot Books inside card cultural Strickland LLC Degree under. Brandy Martin 2021 2019 673 978-0-9701179-4-6 German Non-Fiction
P541,Nature Property,Electronics,288.31,127,Haney LLC,3.1,2024-07-08,M159,"['provide', 'minute', 'believe']","{'battery_life': '14 hours', 'charging_time': '2 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX5'}",Nature Property Electronics provide minute believe Haney LLC 14 hours 2 hours Bluetooth 5.0 Passive IPX5
P542,During Career,Sports & Outdoors,196.77,48,"Eaton, Hamilton and Campbell",4.4,2024-08-19,M182,"['west', 'popular', 'anything']","{'material': 'Foam', 'dimensions': '72x26 inches', 'thickness': '4mm', 'weight': '2.8 lbs', 'color': 'Black', 'waterproof': False}","During Career Sports & Outdoors west popular anything Eaton, Hamilton and Campbell Foam 72x26 inches 4mm 2.8 lbs Black False"
P543,Would Writer,Wearables,26.92,91,"Mueller, Harris and Phillips",3.5,2024-04-26,M120,"['exist', 'effect', 'seat']","{'display_type': 'LCD', 'battery_life': '48 hours', 'connectivity': 'Bluetooth 5.1', 'sensors': ['Heart rate'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}","Would Writer Wearables exist effect seat Mueller, Harris and Phillips LCD 48 hours Bluetooth 5.1 ['Heart rate'] IP68 iOS"
P544,Job Since,Wearables,46.82,175,Perkins-White,4.8,2024-02-09,M162,"['situation', 'people', 'skin']","{'display_type': 'LCD', 'battery_life': '19 hours', 'connectivity': 'Bluetooth 5.1', 'sensors': ['GPS'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}",Job Since Wearables situation people skin Perkins-White LCD 19 hours Bluetooth 5.1 ['GPS'] IP68 iOS
P545,Painting Current,Electronics,237.98,125,Graves Ltd,4.9,2024-01-19,M172,"['bag', 'writer', 'key']","{'battery_life': '12 hours', 'charging_time': '2 hours', 'connectivity': 'Bluetooth 4.2', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX4'}",Painting Current Electronics bag writer key Graves Ltd 12 hours 2 hours Bluetooth 4.2 Passive IPX4
P546,Nice Strong,Electronics,106.55,69,Sandoval and Sons,3.4,2024-09-21,M108,"['area', 'toward', 'word']","{'battery_life': '5 hours', 'charging_time': '3 hours', 'connectivity': 'Wi-Fi', 'noise_cancellation': 'Active', 'water_resistance': 'IPX4'}",Nice Strong Electronics area toward word Sandoval and Sons 5 hours 3 hours Wi-Fi Active IPX4
P547,Reach Because,Sports & Outdoors,183.38,57,Lowe-Rogers,3.9,2024-10-13,M123,"['police', 'common', 'law']","{'material': 'Rubber', 'dimensions': '80x23 inches', 'thickness': '6mm', 'weight': '2.1 lbs', 'color': 'Green', 'waterproof': True}",Reach Because Sports & Outdoors police common law Lowe-Rogers Rubber 80x23 inches 6mm 2.1 lbs Green True
P548,Cell Contain,Wearables,141.52,304,"Ingram, Kelly and Hanson",3.8,2024-01-20,M170,"['notice', 'term', 'whose']","{'display_type': 'LCD', 'battery_life': '21 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['Heart rate'], 'water_resistance': 'IP67', 'compatibility': 'iOS'}","Cell Contain Wearables notice term whose Ingram, Kelly and Hanson LCD 21 hours Bluetooth 5.2 ['Heart rate'] IP67 iOS"
P549,Play Throw,Electronics,209.96,10,"Hernandez, Wilson and Allen",3.7,2024-03-06,M115,"['white', 'around', 'you']","{'battery_life': '6 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 4.2', 'noise_cancellation': 'Active', 'water_resistance': 'IPX5'}","Play Throw Electronics white around you Hernandez, Wilson and Allen 6 hours 1 hours Bluetooth 4.2 Active IPX5"
P550,Before Unit,Sports & Outdoors,230.18,249,"Thompson, Reed and Wilson",3.1,2024-10-14,M150,"['writer', 'find', 'debate']","{'material': 'Foam', 'dimensions': '76x28 inches', 'thickness': '3mm', 'weight': '1.9 lbs', 'color': 'Blue', 'waterproof': True}","Before Unit Sports & Outdoors writer find debate Thompson, Reed and Wilson Foam 76x28 inches 3mm 1.9 lbs Blue True"
P551,Onto High,Sports & Outdoors,263.99,233,Garrett Ltd,4.7,2024-08-10,M167,"['resource', 'receive', 'address']","{'material': 'Polyester', 'dimensions': '63x22 inches', 'thickness': '3mm', 'weight': '1.8 lbs', 'color': 'Black', 'waterproof': True}",Onto High Sports & Outdoors resource receive address Garrett Ltd Polyester 63x22 inches 3mm 1.8 lbs Black True
P552,How Evidence,Books,94.61,66,Flores-Williams,4.2,2024-09-24,M191,"['hair', 'since', 'under']","{'title': 'Eight similar.', 'author': 'Robert Roberson', 'release_year': 2017, 'published_year': 2014, 'number_of_pages': 445, 'ISBN': '978-1-60313-866-6', 'language': 'English', 'genre': 'Science'}",How Evidence Books hair since under Flores-Williams Eight similar. Robert Roberson 2017 2014 445 978-1-60313-866-6 English Science
P553,Debate And,Beverages,275.46,35,Harper Inc,4.7,2024-06-30,M136,"['information', 'fact', 'simply']","{'flavor': 'Green Tea', 'ingredients': ['Mint'], 'weight': '308g', 'origin': 'India', 'packaging': 'Box', 'shelf_life': '23 months'}",Debate And Beverages information fact simply Harper Inc Green Tea ['Mint'] 308g India Box 23 months
P554,Could Agent,Wearables,248.7,198,"Huffman, Russell and Cunningham",4.1,2024-06-29,M156,"['clear', 'great', 'series']","{'display_type': 'AMOLED', 'battery_life': '24 hours', 'connectivity': 'Bluetooth 5.1', 'sensors': ['Heart rate'], 'water_resistance': 'IP67', 'compatibility': 'iOS'}","Could Agent Wearables clear great series Huffman, Russell and Cunningham AMOLED 24 hours Bluetooth 5.1 ['Heart rate'] IP67 iOS"
P555,Material Feel,Electronics,135.76,134,Ball-Myers,4.7,2024-09-26,M157,"['agency', 'serve', 'majority']","{'battery_life': '10 hours', 'charging_time': '3 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Active', 'water_resistance': 'IPX4'}",Material Feel Electronics agency serve majority Ball-Myers 10 hours 3 hours Bluetooth 5.0 Active IPX4
P556,Assume Claim,Sports & Outdoors,270.76,284,Kelly and Sons,4.6,2024-06-21,M197,"['tell', 'summer', 'newspaper']","{'material': 'Foam', 'dimensions': '71x26 inches', 'thickness': '3mm', 'weight': '2.1 lbs', 'color': 'Blue', 'waterproof': True}",Assume Claim Sports & Outdoors tell summer newspaper Kelly and Sons Foam 71x26 inches 3mm 2.1 lbs Blue True
P557,Room Few,Wearables,173.76,12,Burke-Robinson,3.1,2024-10-19,M177,"['discover', 'government', 'follow']","{'display_type': 'LCD', 'battery_life': '42 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['Gyroscope'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}",Room Few Wearables discover government follow Burke-Robinson LCD 42 hours Bluetooth 5.2 ['Gyroscope'] IP68 iOS
P558,Give Ok,Electronics,57.13,283,"Davis, Hayes and Frazier",3.5,2024-09-24,M196,"['so', 'religious', 'their']","{'battery_life': '20 hours', 'charging_time': '3 hours', 'connectivity': 'Bluetooth 4.2', 'noise_cancellation': 'Active', 'water_resistance': 'IPX5'}","Give Ok Electronics so religious their Davis, Hayes and Frazier 20 hours 3 hours Bluetooth 4.2 Active IPX5"
P559,Budget Four,Books,231.38,286,"Kline, Williams and Henderson",4.2,2024-02-26,M148,"['tree', 'in', 'level']","{'title': 'Interesting seat.', 'author': 'Roberto Nolan', 'release_year': 2019, 'published_year': 2013, 'number_of_pages': 677, 'ISBN': '978-0-09-710727-1', 'language': 'English', 'genre': 'Adventure'}","Budget Four Books tree in level Kline, Williams and Henderson Interesting seat. Roberto Nolan 2019 2013 677 978-0-09-710727-1 English Adventure"
P560,Trial Increase,Books,62.23,302,Howard-Snow,4.7,2024-02-26,M123,"['put', 'describe', 'American']","{'title': 'Herself after ok.', 'author': 'Joseph Booker', 'release_year': 2002, 'published_year': 2021, 'number_of_pages': 102, 'ISBN': '978-0-574-60779-9', 'language': 'French', 'genre': 'Non-Fiction'}",Trial Increase Books put describe American Howard-Snow Herself after ok. Joseph Booker 2002 2021 102 978-0-574-60779-9 French Non-Fiction
P561,Republican Science,Electronics,89.06,204,Sanders-Rodriguez,3.6,2024-01-23,M159,"['pattern', 'democratic', 'federal']","{'battery_life': '20 hours', 'charging_time': '3 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Active', 'water_resistance': 'IPX7'}",Republican Science Electronics pattern democratic federal Sanders-Rodriguez 20 hours 3 hours Bluetooth 5.0 Active IPX7
P562,Town Then,Wearables,155.43,196,"Larson, Cochran and Andrade",4.8,2024-01-12,M152,"['the', 'enough', 'involve']","{'display_type': 'AMOLED', 'battery_life': '17 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['GPS'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}","Town Then Wearables the enough involve Larson, Cochran and Andrade AMOLED 17 hours Bluetooth 5.2 ['GPS'] IP68 iOS"
P563,Never Something,Sports & Outdoors,158.5,346,Hernandez Ltd,4.0,2024-04-30,M143,"['official', 'set', 'start']","{'material': 'Rubber', 'dimensions': '71x25 inches', 'thickness': '8mm', 'weight': '2.8 lbs', 'color': 'Blue', 'waterproof': True}",Never Something Sports & Outdoors official set start Hernandez Ltd Rubber 71x25 inches 8mm 2.8 lbs Blue True
P564,What Movement,Beverages,213.54,444,"Williams, Gomez and Gonzalez",4.1,2024-09-03,M110,"['section', 'relate', 'media']","{'flavor': 'Chamomile', 'ingredients': ['Mint'], 'weight': '394g', 'origin': 'India', 'packaging': 'Bag', 'shelf_life': '13 months'}","What Movement Beverages section relate media Williams, Gomez and Gonzalez Chamomile ['Mint'] 394g India Bag 13 months"
P565,Address Senior,Wearables,227.61,74,Gibson-Lawrence,4.2,2024-06-10,M176,"['employee', 'trial', 'brother']","{'display_type': 'LCD', 'battery_life': '16 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['Accelerometer'], 'water_resistance': 'IP67', 'compatibility': 'Android'}",Address Senior Wearables employee trial brother Gibson-Lawrence LCD 16 hours Bluetooth 5.2 ['Accelerometer'] IP67 Android
P566,Capital Population,Books,167.8,48,Gregory-Howard,4.5,2024-09-16,M112,"['simple', 'democratic', 'same']","{'title': 'Maybe property.', 'author': 'Anthony Ross', 'release_year': 2020, 'published_year': 2012, 'number_of_pages': 736, 'ISBN': '978-0-13-509206-4', 'language': 'Spanish', 'genre': 'Science'}",Capital Population Books simple democratic same Gregory-Howard Maybe property. Anthony Ross 2020 2012 736 978-0-13-509206-4 Spanish Science
